0,1,2,"X",3,3,3,3
0,1,2,"1",2,2,3,3
0,1,2,"2",3,3,3,3
0,1,2,"2",3,3,3,3
0,1,2,"2",3,3,3,3
0,1,2,"2",3,3,3,3
0,1,2,"2",3,3,3,3
0,1,2,"2",3,3,3,3
